transaction_id,date,city,store_id,category,subcategory,customer_id,unit_price,quantity,discount_rate,payment_method,is_return,gross_sales,net_sales
1708,2024-05-11,Phoenix,S010,Grocery,Beverages,C1260,9.25,1,0.0,Debit Card,0,9.25,9.25
1709,2024-09-23,Phoenix,S005,Electronics,Laptop,C1286,349.0,2,0.03,Debit Card,0,698.0,677.06
1710,2024-07-09,Phoenix,S019,Books,Non-fiction,C1338,8.51,1,0.0,Cash,0,8.51,8.51
1711,2023-06-05,Miami,S020,Books,Non-fiction,C1214,17.97,3,0.05,Cash,0,53.91,51.214499999999994
1712,2024-01-02,New York,S020,Home,Furniture,C1168,118.18,1,0.0,Credit Card,0,118.18,118.18
1713,2024-09-11,New York,S005,Clothing,Women,C1435,45.76,1,0.0,Credit Card,0,45.76,45.76
1714,2023-09-08,New York,S008,Clothing,Women,C1386,36.07,4,0.0,Debit Card,0,144.28,144.28
1715,2023-11-30,Miami,S017,Grocery,Dairy,C1619,5.52,1,0.0,Wallet,0,5.52,5.52
1716,2024-05-25,Miami,S009,Books,Fiction,C1860,20.74,2,0.0,Credit Card,0,41.48,41.48
1717,2023-10-20,Los Angeles,S004,Clothing,Women,C1667,25.73,1,0.03,Credit Card,0,25.73,24.958099999999998
1718,2023-01-20,Houston,S012,Books,Non-fiction,C1218,18.63,1,0.0,Cash,0,18.63,18.63
1719,2023-10-09,Chicago,S013,Grocery,Snacks,C1765,10.61,2,0.0,Credit Card,0,21.22,21.22
1720,2023-01-01,Chicago,S001,Clothing,Women,C1336,29.87,2,0.04,Credit Card,0,59.74,57.3504
1721,2023-04-29,New York,S020,Grocery,Dairy,C1662,11.89,2,0.12,Credit Card,0,23.78,20.9264
1722,2023-02-04,Seattle,S009,Grocery,Dairy,C1585,6.66,3,0.0,Cash,0,19.98,19.98
1723,2023-07-17,Phoenix,S015,Toys,Board Games,C1484,26.19,1,0.0,Debit Card,0,26.19,26.19
1724,2024-04-29,New York,S002,Grocery,Dairy,C1627,8.77,1,0.0,Credit Card,0,8.77,8.77
1725,2023-02-28,Miami,S005,Electronics,TV,C1854,366.54,1,0.0,Credit Card,0,366.54,366.54
1726,2023-06-10,New York,S011,Electronics,Headphones,C1873,565.96,1,0.05,Debit Card,1,565.96,0.0
1727,2023-07-25,Miami,S011,Books,Fiction,C1600,11.95,2,0.0,Credit Card,1,23.9,0.0
1728,2023-01-12,Seattle,S013,Toys,Action Figures,C1685,23.65,1,0.03,Credit Card,0,23.65,22.940499999999997
1729,2024-05-04,Chicago,S009,Electronics,Laptop,C1454,426.9,1,0.04,Debit Card,0,426.9,409.82399999999996
1730,2023-10-03,Houston,S006,Books,Comics,C1862,20.14,1,0.0,Credit Card,0,20.14,20.14
1731,2023-08-30,Los Angeles,S004,Grocery,Beverages,C1581,9.82,5,0.0,Credit Card,0,49.1,49.1
1732,2023-08-04,New York,S004,Electronics,Laptop,C1747,428.71,1,0.0,Credit Card,0,428.71,428.71
1733,2023-09-08,New York,S006,Beauty,Skincare,C1222,22.27,1,0.0,Credit Card,0,22.27,22.27
1734,2023-05-06,Chicago,S010,Beauty,Makeup,C1657,30.48,3,0.0,Cash,0,91.44,91.44
1735,2023-08-05,Seattle,S005,Grocery,Dairy,C1388,7.49,1,0.0,Credit Card,0,7.49,7.49
1736,2023-11-02,Los Angeles,S014,Home,Furniture,C1279,98.95,5,0.0,Credit Card,0,494.75,494.75
1737,2023-07-04,Seattle,S015,Grocery,Dairy,C1501,9.75,1,0.07,Credit Card,0,9.75,9.067499999999999
1738,2023-02-08,Phoenix,S015,Beauty,Makeup,C1703,23.17,2,0.0,Credit Card,0,46.34,46.34
1739,2023-08-11,Houston,S005,Clothing,Kids,C1215,42.6,2,0.0,Credit Card,0,85.2,85.2
1740,2023-07-03,Seattle,S010,Home,Kitchen,C1716,103.99,2,0.0,Debit Card,0,207.98,207.98
1741,2024-05-09,Los Angeles,S003,Clothing,Men,C1264,41.25,4,0.03,Credit Card,0,165.0,160.04999999999998
1742,2024-03-02,Phoenix,S006,Toys,Board Games,C1478,25.07,1,0.0,Credit Card,0,25.07,25.07
1743,2023-06-27,Phoenix,S002,Grocery,Dairy,C1644,8.26,1,0.15,Wallet,0,8.26,7.021
1744,2024-03-03,Houston,S011,Grocery,Dairy,C1191,10.01,2,0.0,Credit Card,0,20.02,20.02
1745,2023-10-21,Chicago,S001,Toys,Action Figures,C1467,34.03,2,0.0,Debit Card,0,68.06,68.06
1746,2023-05-31,Houston,S008,Grocery,Produce,C1615,7.71,1,0.1,Debit Card,0,7.71,6.939
1747,2024-01-19,Chicago,S017,Electronics,TV,C1436,580.93,1,0.0,Wallet,0,580.93,580.93
1748,2024-09-29,New York,S006,Clothing,Men,C1307,23.55,1,0.0,Wallet,0,23.55,23.55
1749,2023-11-04,Chicago,S019,Beauty,Skincare,C1133,25.73,1,0.0,Cash,0,25.73,25.73
1750,2023-12-02,New York,S010,Beauty,Skincare,C1820,19.48,1,0.05,Credit Card,0,19.48,18.506
1751,2024-01-10,Seattle,S005,Home,Furniture,C1308,145.15,1,0.05,Credit Card,0,145.15,137.8925
1752,2023-01-08,Houston,S003,Books,Fiction,C1157,12.71,4,0.0,Cash,0,50.84,50.84
1753,2023-12-07,Houston,S006,Grocery,Dairy,C1482,6.82,2,0.0,Credit Card,0,13.64,13.64
1754,2023-05-09,Houston,S013,Beauty,Haircare,C1723,11.02,1,0.01,Wallet,0,11.02,10.909799999999999
1755,2023-12-18,Los Angeles,S005,Toys,Puzzles,C1289,27.88,2,0.0,Debit Card,0,55.76,55.76
1756,2023-12-24,Houston,S018,Electronics,Headphones,C1500,448.92,1,0.0,Wallet,1,448.92,0.0
1757,2024-05-31,Phoenix,S006,Beauty,Skincare,C1377,17.7,3,0.03,Debit Card,1,53.099999999999994,0.0
1758,2024-05-09,Phoenix,S013,Electronics,Laptop,C1141,512.35,1,0.0,Credit Card,0,512.35,512.35
1759,2023-03-27,New York,S011,Toys,Action Figures,C1184,30.11,2,0.0,Credit Card,0,60.22,60.22
1760,2023-06-24,Miami,S016,Electronics,Headphones,C1431,469.01,1,0.07,Credit Card,0,469.01,436.17929999999996
1761,2023-07-12,New York,S015,Beauty,Skincare,C1354,21.15,2,0.0,Credit Card,0,42.3,42.3
1762,2023-11-07,Miami,S001,Home,Kitchen,C1131,150.59,1,0.0,Credit Card,0,150.59,150.59
1763,2023-04-29,Houston,S013,Toys,Board Games,C1310,19.32,3,0.0,Debit Card,0,57.96,57.96
1764,2023-08-06,Miami,S015,Clothing,Women,C1799,29.96,1,0.0,Credit Card,0,29.96,29.96
1765,2024-03-02,Los Angeles,S004,Beauty,Skincare,C1434,25.11,4,0.0,Credit Card,0,100.44,100.44
1766,2024-02-18,Chicago,S001,Grocery,Produce,C1202,7.29,2,0.0,Debit Card,0,14.58,14.58
1767,2023-04-24,Houston,S002,Toys,Puzzles,C1040,29.22,2,0.16,Credit Card,0,58.44,49.0896
1768,2023-05-25,Phoenix,S012,Grocery,Beverages,C1345,9.44,1,0.0,Cash,1,9.44,0.0
1769,2024-06-21,Los Angeles,S006,Grocery,Produce,C1427,9.91,4,0.11,Credit Card,0,39.64,35.2796
1770,2023-10-30,Phoenix,S004,Grocery,Dairy,C1544,9.27,2,0.0,Credit Card,0,18.54,18.54
1771,2024-08-10,New York,S005,Books,Fiction,C1648,19.99,1,0.0,Cash,0,19.99,19.99
1772,2023-12-11,Houston,S020,Home,Decor,C1840,147.51,4,0.0,Credit Card,0,590.04,590.04
1773,2023-01-01,Los Angeles,S002,Home,Decor,C1741,150.57,3,0.0,Cash,0,451.71,451.71
1774,2023-05-27,Seattle,S003,Grocery,Produce,C1432,6.2,2,0.0,Credit Card,0,12.4,12.4
1775,2023-10-14,Seattle,S003,Beauty,Haircare,C1119,22.45,4,0.0,Debit Card,0,89.8,89.8
1776,2023-02-22,Phoenix,S017,Clothing,Men,C1710,49.26,4,0.0,Credit Card,0,197.04,197.04
1777,2023-10-31,Miami,S014,Grocery,Snacks,C1283,8.24,4,0.0,Credit Card,0,32.96,32.96
1778,2023-03-10,Chicago,S010,Grocery,Dairy,C1416,7.94,2,0.12,Cash,0,15.88,13.974400000000001
1779,2023-12-27,Los Angeles,S009,Toys,Action Figures,C1809,31.36,1,0.0,Credit Card,0,31.36,31.36
1780,2024-08-24,New York,S011,Home,Furniture,C1626,117.16,1,0.15,Debit Card,0,117.16,99.586
1781,2023-08-08,Phoenix,S014,Books,Comics,C1336,13.24,3,0.0,Credit Card,0,39.72,39.72
1782,2024-07-28,Los Angeles,S011,Grocery,Produce,C1842,10.79,4,0.0,Credit Card,0,43.16,43.16
1783,2024-08-07,Chicago,S018,Books,Fiction,C1689,16.99,2,0.13,Credit Card,0,33.98,29.562599999999996
1784,2023-06-10,Phoenix,S003,Books,Non-fiction,C1574,16.7,4,0.0,Credit Card,0,66.8,66.8
1785,2023-03-30,Phoenix,S012,Grocery,Produce,C1768,9.54,1,0.11,Debit Card,1,9.54,0.0
1786,2024-08-07,Phoenix,S019,Home,Decor,C1360,126.66,1,0.0,Credit Card,0,126.66,126.66
1787,2024-08-11,Miami,S010,Clothing,Kids,C1502,37.24,1,0.0,Credit Card,0,37.24,37.24
1788,2023-06-08,Houston,S020,Beauty,Skincare,C1099,21.39,2,0.05,Credit Card,0,42.78,40.641
1789,2024-05-03,Los Angeles,S006,Beauty,Skincare,C1785,20.98,1,0.0,Debit Card,0,20.98,20.98
1790,2023-11-20,Houston,S012,Beauty,Skincare,C1428,25.2,2,0.0,Credit Card,0,50.4,50.4
1791,2024-09-01,Seattle,S004,Books,Comics,C1648,13.05,3,0.0,Credit Card,0,39.150000000000006,39.150000000000006
1792,2024-01-16,Houston,S008,Beauty,Haircare,C1506,20.25,4,0.0,Credit Card,0,81.0,81.0
1793,2023-04-12,Chicago,S006,Toys,Puzzles,C1003,35.26,2,0.0,Credit Card,0,70.52,70.52
1794,2024-05-08,Chicago,S004,Toys,Action Figures,C1668,21.53,2,0.0,Credit Card,0,43.06,43.06
1795,2024-09-05,New York,S020,Home,Furniture,C1624,141.15,4,0.0,Wallet,0,564.6,564.6
1796,2023-01-19,Seattle,S014,Electronics,Headphones,C1624,498.65,1,0.05,Debit Card,0,498.65,473.7175
1797,2024-03-29,New York,S012,Electronics,TV,C1565,476.47,2,0.0,Credit Card,0,952.94,952.94
1798,2024-04-26,Houston,S012,Books,Fiction,C1179,18.75,1,0.0,Debit Card,0,18.75,18.75
1799,2024-08-16,Chicago,S010,Electronics,Phone,C1211,573.87,1,0.0,Credit Card,0,573.87,573.87
1800,2024-02-01,Houston,S008,Beauty,Skincare,C1472,29.17,2,0.0,Credit Card,0,58.34,58.34
1801,2023-10-06,Los Angeles,S006,Home,Kitchen,C1739,124.44,2,0.0,Credit Card,0,248.88,248.88
1802,2023-12-31,Seattle,S014,Beauty,Makeup,C1481,25.41,3,0.0,Credit Card,0,76.23,76.23
1803,2023-11-27,Los Angeles,S018,Electronics,Phone,C1449,496.3,1,0.0,Debit Card,0,496.3,496.3
1804,2023-12-10,Houston,S002,Grocery,Beverages,C1733,9.89,1,0.0,Debit Card,0,9.89,9.89
1805,2024-03-30,Miami,S004,Electronics,Laptop,C1867,345.18,1,0.08,Cash,0,345.18,317.5656
1806,2024-08-23,New York,S006,Grocery,Beverages,C1672,9.02,4,0.0,Wallet,0,36.08,36.08
1807,2023-03-06,Chicago,S009,Electronics,Headphones,C1657,411.85,2,0.0,Credit Card,0,823.7,823.7
1808,2023-03-17,Miami,S008,Beauty,Haircare,C1350,14.99,2,0.14,Credit Card,0,29.98,25.7828
1809,2023-05-23,Seattle,S009,Clothing,Women,C1608,43.79,1,0.13,Credit Card,0,43.79,38.0973
1810,2024-08-27,New York,S008,Grocery,Produce,C1730,8.79,2,0.1,Wallet,0,17.58,15.822
1811,2024-04-17,Seattle,S010,Toys,Action Figures,C1450,24.64,1,0.0,Credit Card,0,24.64,24.64
1812,2024-02-21,Chicago,S005,Clothing,Women,C1879,24.73,6,0.07,Debit Card,1,148.38,0.0
1813,2023-11-01,Chicago,S019,Grocery,Snacks,C1598,8.21,1,0.09,Credit Card,0,8.21,7.471100000000001
1814,2024-05-11,Miami,S017,Toys,Puzzles,C1633,26.34,4,0.0,Wallet,0,105.36,105.36
1815,2023-10-18,Phoenix,S017,Grocery,Produce,C1387,6.03,2,0.0,Credit Card,0,12.06,12.06
1816,2023-04-12,Phoenix,S016,Home,Kitchen,C1388,142.77,1,0.05,Wallet,0,142.77,135.63150000000002
1817,2023-09-24,Los Angeles,S007,Home,Furniture,C1284,105.45,2,0.0,Debit Card,0,210.9,210.9
1818,2024-09-13,Chicago,S012,Toys,Puzzles,C1583,32.55,4,0.0,Wallet,0,130.2,130.2
1819,2023-01-03,Miami,S017,Home,Decor,C1207,82.44,1,0.02,Credit Card,0,82.44,80.79119999999999
1820,2023-03-26,Los Angeles,S017,Electronics,Headphones,C1566,420.47,2,0.0,Cash,0,840.94,840.94
1821,2023-11-24,New York,S002,Toys,Action Figures,C1535,22.5,2,0.1,Credit Card,0,45.0,40.5
1822,2024-03-25,Seattle,S008,Home,Decor,C1734,102.74,3,0.0,Credit Card,0,308.21999999999997,308.21999999999997
1823,2024-03-29,Phoenix,S009,Electronics,Laptop,C1750,441.25,1,0.0,Credit Card,0,441.25,441.25
1824,2024-09-20,Phoenix,S010,Electronics,Laptop,C1233,575.29,1,0.06,Cash,0,575.29,540.7725999999999
1825,2023-08-09,New York,S018,Beauty,Skincare,C1326,16.91,3,0.0,Credit Card,0,50.730000000000004,50.730000000000004
1826,2023-06-03,Houston,S003,Toys,Board Games,C1102,27.36,1,0.0,Credit Card,0,27.36,27.36
1827,2023-01-12,Phoenix,S001,Clothing,Women,C1881,34.46,1,0.0,Debit Card,0,34.46,34.46
1828,2023-05-13,Seattle,S007,Clothing,Kids,C1629,35.61,2,0.0,Wallet,0,71.22,71.22
1829,2023-10-31,Houston,S020,Grocery,Beverages,C1646,9.57,4,0.05,Debit Card,0,38.28,36.366
1830,2023-10-20,Seattle,S010,Grocery,Snacks,C1349,9.32,1,0.06,Debit Card,0,9.32,8.7608
1831,2023-10-27,Houston,S004,Beauty,Skincare,C1499,25.87,4,0.0,Cash,0,103.48,103.48
1832,2023-02-12,Houston,S006,Home,Furniture,C1778,117.2,1,0.0,Credit Card,0,117.2,117.2
1833,2023-12-09,Houston,S011,Books,Comics,C1551,15.64,1,0.0,Credit Card,0,15.64,15.64
1834,2023-11-22,Chicago,S007,Grocery,Produce,C1327,7.32,3,0.0,Credit Card,0,21.96,21.96
1835,2024-05-12,Phoenix,S007,Clothing,Kids,C1158,29.64,1,0.06,Credit Card,0,29.64,27.8616
1836,2023-12-30,Chicago,S006,Clothing,Kids,C1160,36.97,3,0.0,Debit Card,0,110.91,110.91
1837,2024-03-02,Phoenix,S014,Beauty,Makeup,C1275,25.63,2,0.07,Credit Card,0,51.26,47.6718
1838,2023-01-21,Miami,S010,Grocery,Snacks,C1313,7.56,1,0.01,Credit Card,0,7.56,7.4844
1839,2024-02-11,Houston,S010,Toys,Action Figures,C1402,28.21,1,0.0,Credit Card,0,28.21,28.21
1840,2024-09-10,New York,S014,Grocery,Snacks,C1467,6.39,1,0.0,Credit Card,0,6.39,6.39
1841,2023-12-02,Chicago,S009,Grocery,Produce,C1024,8.2,1,0.05,Cash,0,8.2,7.789999999999999
1842,2023-04-27,Phoenix,S007,Beauty,Skincare,C1632,22.78,1,0.0,Cash,0,22.78,22.78
1843,2023-05-04,Chicago,S006,Grocery,Beverages,C1738,2.97,5,0.0,Wallet,0,14.850000000000001,14.850000000000001
1844,2024-02-03,Miami,S013,Books,Comics,C1498,17.38,3,0.04,Wallet,0,52.14,50.0544
1845,2023-02-20,New York,S004,Electronics,Headphones,C1282,283.04,1,0.0,Credit Card,0,283.04,283.04
1846,2023-11-20,Houston,S005,Books,Fiction,C1332,14.4,2,0.0,Debit Card,0,28.8,28.8
1847,2023-05-21,Miami,S005,Clothing,Women,C1587,36.29,2,0.06,Credit Card,0,72.58,68.2252
1848,2024-04-14,Phoenix,S018,Beauty,Makeup,C1266,26.62,1,0.0,Cash,0,26.62,26.62
1849,2023-11-30,Chicago,S003,Beauty,Makeup,C1728,26.19,3,0.0,Wallet,0,78.57000000000001,78.57000000000001
1850,2024-01-08,Miami,S015,Books,Fiction,C1188,14.1,2,0.13,Credit Card,0,28.2,24.534
1851,2024-07-17,Chicago,S009,Grocery,Dairy,C1143,8.68,1,0.1,Credit Card,0,8.68,7.812
1852,2024-05-08,Houston,S002,Beauty,Makeup,C1061,28.57,3,0.0,Debit Card,1,85.71000000000001,0.0
1853,2024-06-22,Houston,S002,Clothing,Women,C1809,40.72,3,0.0,Credit Card,0,122.16,122.16
1854,2023-06-05,New York,S003,Clothing,Men,C1571,28.61,3,0.0,Debit Card,0,85.83,85.83
1855,2023-10-18,Miami,S003,Clothing,Women,C1624,34.31,2,0.0,Credit Card,0,68.62,68.62
1856,2023-05-24,Seattle,S014,Beauty,Haircare,C1476,25.64,1,0.0,Cash,0,25.64,25.64
1857,2023-04-16,Seattle,S011,Electronics,Laptop,C1663,502.73,1,0.0,Credit Card,0,502.73,502.73
1858,2024-02-24,Seattle,S014,Electronics,TV,C1588,578.22,1,0.06,Debit Card,0,578.22,543.5268
1859,2023-01-02,New York,S008,Grocery,Beverages,C1154,7.96,1,0.13,Credit Card,0,7.96,6.9252
1860,2024-08-11,Los Angeles,S018,Toys,Action Figures,C1681,27.52,2,0.09,Cash,0,55.04,50.0864
1861,2023-03-31,Seattle,S019,Home,Furniture,C1791,73.38,1,0.06,Credit Card,0,73.38,68.9772
1862,2023-12-11,Phoenix,S020,Beauty,Skincare,C1798,26.31,2,0.08,Credit Card,0,52.62,48.4104
1863,2023-12-16,Miami,S011,Home,Decor,C1213,184.51,1,0.03,Credit Card,0,184.51,178.97469999999998
1864,2024-04-03,Chicago,S007,Beauty,Haircare,C1027,21.37,1,0.0,Cash,0,21.37,21.37
1865,2023-09-20,Miami,S013,Electronics,TV,C1888,383.87,1,0.0,Debit Card,0,383.87,383.87
1866,2023-12-17,Houston,S015,Toys,Board Games,C1210,25.94,3,0.0,Debit Card,0,77.82000000000001,77.82000000000001
1867,2023-04-18,Chicago,S017,Clothing,Kids,C1528,46.26,2,0.0,Cash,0,92.52,92.52
1868,2024-08-08,Houston,S020,Grocery,Produce,C1425,7.82,4,0.11,Wallet,0,31.28,27.8392
1869,2023-02-08,Los Angeles,S016,Grocery,Dairy,C1467,7.99,3,0.05,Credit Card,0,23.97,22.7715
1870,2023-06-08,Miami,S004,Grocery,Produce,C1317,5.62,4,0.0,Credit Card,0,22.48,22.48
1871,2024-08-05,Los Angeles,S008,Books,Fiction,C1666,14.34,1,0.0,Credit Card,0,14.34,14.34
1872,2023-11-08,Los Angeles,S011,Electronics,Laptop,C1867,471.88,2,0.0,Debit Card,0,943.76,943.76
1873,2023-08-29,Chicago,S005,Books,Non-fiction,C1780,12.93,3,0.0,Debit Card,0,38.79,38.79
1874,2024-03-20,Seattle,S010,Grocery,Beverages,C1843,9.84,1,0.09,Credit Card,0,9.84,8.9544
1875,2023-10-25,Chicago,S006,Grocery,Dairy,C1805,6.74,2,0.16,Credit Card,0,13.48,11.3232
1876,2023-02-05,Seattle,S012,Beauty,Haircare,C1636,19.46,1,0.02,Cash,0,19.46,19.070800000000002
1877,2023-03-25,Houston,S002,Books,Fiction,C1417,18.4,3,0.01,Credit Card,0,55.199999999999996,54.647999999999996
1878,2024-03-27,Phoenix,S006,Home,Furniture,C1015,126.59,2,0.06,Credit Card,0,253.18,237.98919999999998
1879,2024-01-20,New York,S004,Toys,Puzzles,C1425,33.03,2,0.0,Debit Card,0,66.06,66.06
1880,2023-06-21,Phoenix,S001,Grocery,Beverages,C1480,8.37,1,0.0,Credit Card,0,8.37,8.37
1881,2024-01-11,Phoenix,S012,Clothing,Kids,C1733,45.18,1,0.09,Credit Card,0,45.18,41.1138
1882,2023-12-28,Phoenix,S007,Home,Furniture,C1527,137.85,4,0.01,Wallet,0,551.4,545.886
1883,2024-07-12,New York,S004,Books,Non-fiction,C1289,11.31,1,0.0,Credit Card,0,11.31,11.31
1884,2023-05-21,Chicago,S010,Grocery,Beverages,C1684,9.71,3,0.0,Debit Card,0,29.130000000000003,29.130000000000003
1885,2023-04-28,Los Angeles,S005,Grocery,Beverages,C1383,8.47,1,0.0,Debit Card,0,8.47,8.47
1886,2023-10-04,New York,S013,Books,Fiction,C1813,16.31,1,0.11,Credit Card,0,16.31,14.515899999999998
1887,2023-08-08,New York,S008,Home,Kitchen,C1330,156.78,1,0.09,Credit Card,0,156.78,142.6698
1888,2023-01-26,Chicago,S019,Toys,Puzzles,C1219,25.99,2,0.0,Credit Card,0,51.98,51.98
1889,2024-06-04,Seattle,S009,Books,Comics,C1345,18.64,1,0.12,Cash,0,18.64,16.403200000000002
1890,2023-01-10,Miami,S016,Beauty,Makeup,C1467,20.58,5,0.0,Debit Card,0,102.89999999999999,102.89999999999999
1891,2024-01-13,Phoenix,S009,Electronics,Headphones,C1436,442.51,1,0.0,Wallet,0,442.51,442.51
1892,2024-09-24,Chicago,S015,Beauty,Skincare,C1123,28.06,4,0.0,Credit Card,0,112.24,112.24
1893,2024-09-28,Los Angeles,S015,Toys,Action Figures,C1084,29.17,5,0.0,Wallet,0,145.85000000000002,145.85000000000002
1894,2024-08-06,Miami,S017,Home,Furniture,C1860,134.36,2,0.0,Cash,0,268.72,268.72
1895,2023-06-01,Seattle,S012,Clothing,Kids,C1798,33.65,2,0.12,Cash,0,67.3,59.224
1896,2023-02-18,Miami,S018,Grocery,Snacks,C1710,6.49,2,0.0,Debit Card,0,12.98,12.98
1897,2023-06-03,New York,S006,Books,Comics,C1879,14.97,1,0.0,Cash,0,14.97,14.97
1898,2023-10-20,Chicago,S018,Clothing,Women,C1878,41.58,1,0.03,Credit Card,0,41.58,40.3326
1899,2024-08-02,Houston,S010,Toys,Action Figures,C1431,26.22,1,0.0,Credit Card,0,26.22,26.22
1900,2023-02-19,Los Angeles,S001,Electronics,Headphones,C1725,501.05,1,0.0,Credit Card,0,501.05,501.05
1901,2024-06-14,Phoenix,S020,Electronics,Phone,C1773,478.15,2,0.0,Credit Card,0,956.3,956.3
1902,2024-09-03,Miami,S008,Toys,Board Games,C1661,27.87,1,0.0,Debit Card,0,27.87,27.87
1903,2023-03-01,Los Angeles,S003,Home,Kitchen,C1143,136.1,3,0.0,Credit Card,0,408.29999999999995,408.29999999999995
1904,2023-06-16,Seattle,S005,Home,Kitchen,C1145,145.63,3,0.0,Cash,1,436.89,0.0
1905,2023-07-21,New York,S017,Grocery,Dairy,C1790,9.01,4,0.0,Credit Card,0,36.04,36.04
1906,2023-05-26,Los Angeles,S004,Clothing,Kids,C1624,26.94,2,0.0,Credit Card,0,53.88,53.88
1907,2024-03-14,Seattle,S011,Grocery,Dairy,C1390,7.85,2,0.0,Credit Card,0,15.7,15.7
1908,2023-08-30,Houston,S019,Home,Decor,C1708,110.68,1,0.0,Credit Card,0,110.68,110.68
1909,2024-08-03,Phoenix,S004,Electronics,Headphones,C1247,390.08,1,0.0,Debit Card,0,390.08,390.08
1910,2024-07-14,Houston,S014,Electronics,Phone,C1885,545.87,1,0.0,Cash,0,545.87,545.87
1911,2024-04-27,Los Angeles,S017,Grocery,Beverages,C1682,5.27,1,0.0,Wallet,0,5.27,5.27
1912,2023-04-18,New York,S016,Home,Decor,C1506,129.4,1,0.07,Credit Card,0,129.4,120.342
1913,2023-08-14,Miami,S016,Clothing,Kids,C1857,46.27,2,0.0,Debit Card,0,92.54,92.54
1914,2024-09-22,Seattle,S013,Electronics,Phone,C1604,472.9,1,0.0,Debit Card,0,472.9,472.9
1915,2024-03-07,New York,S004,Beauty,Skincare,C1369,24.13,3,0.0,Debit Card,0,72.39,72.39
1916,2024-02-23,Miami,S013,Books,Comics,C1040,15.51,3,0.07,Cash,0,46.53,43.2729
1917,2024-03-30,Phoenix,S017,Electronics,TV,C1832,425.09,1,0.0,Debit Card,0,425.09,425.09
1918,2023-06-09,New York,S007,Clothing,Men,C1024,29.75,3,0.0,Credit Card,0,89.25,89.25
1919,2024-06-06,Houston,S001,Books,Non-fiction,C1869,16.61,2,0.0,Credit Card,0,33.22,33.22
1920,2024-08-12,Los Angeles,S008,Grocery,Beverages,C1802,8.21,5,0.13,Credit Card,0,41.050000000000004,35.7135
1921,2023-03-18,Los Angeles,S006,Home,Decor,C1789,126.46,1,0.0,Debit Card,0,126.46,126.46
1922,2024-05-23,Miami,S012,Beauty,Skincare,C1864,18.04,2,0.0,Credit Card,0,36.08,36.08
1923,2024-03-16,Phoenix,S008,Grocery,Produce,C1103,7.34,1,0.0,Credit Card,0,7.34,7.34
1924,2023-09-11,Phoenix,S016,Books,Fiction,C1774,17.0,1,0.18,Credit Card,0,17.0,13.940000000000001
1925,2023-11-16,Los Angeles,S011,Beauty,Haircare,C1370,22.07,2,0.0,Wallet,0,44.14,44.14
1926,2023-09-20,New York,S007,Clothing,Women,C1518,23.79,1,0.0,Debit Card,0,23.79,23.79
1927,2024-08-19,Phoenix,S006,Toys,Action Figures,C1712,20.53,2,0.13,Credit Card,0,41.06,35.7222
1928,2024-07-07,Seattle,S013,Beauty,Haircare,C1149,18.31,3,0.0,Debit Card,0,54.92999999999999,54.92999999999999
1929,2024-01-09,Houston,S004,Beauty,Makeup,C1834,16.66,1,0.0,Cash,0,16.66,16.66
1930,2024-09-28,New York,S011,Home,Kitchen,C1845,96.5,1,0.07,Debit Card,0,96.5,89.74499999999999
1931,2023-06-16,Los Angeles,S001,Toys,Board Games,C1853,27.4,4,0.0,Credit Card,0,109.6,109.6
1932,2024-04-03,Houston,S007,Home,Furniture,C1303,123.48,2,0.03,Credit Card,0,246.96,239.5512
1933,2023-10-07,Miami,S015,Toys,Action Figures,C1564,24.17,2,0.0,Credit Card,0,48.34,48.34
1934,2023-10-29,Phoenix,S019,Toys,Action Figures,C1589,38.84,2,0.0,Wallet,0,77.68,77.68
1935,2024-06-14,Seattle,S012,Beauty,Haircare,C1441,20.89,1,0.09,Wallet,0,20.89,19.009900000000002
1936,2024-08-02,Los Angeles,S018,Grocery,Dairy,C1709,7.07,1,0.0,Cash,0,7.07,7.07
1937,2023-08-06,Chicago,S018,Clothing,Men,C1098,25.91,4,0.0,Cash,0,103.64,103.64
1938,2023-04-12,Houston,S018,Grocery,Dairy,C1826,6.96,3,0.0,Credit Card,0,20.88,20.88
1939,2024-07-07,Seattle,S018,Beauty,Skincare,C1476,13.79,1,0.07,Cash,0,13.79,12.824699999999998
1940,2023-10-15,Houston,S016,Clothing,Women,C1066,27.95,3,0.0,Credit Card,0,83.85,83.85
1941,2023-06-16,Phoenix,S002,Grocery,Beverages,C1888,10.21,4,0.0,Credit Card,0,40.84,40.84
1942,2024-09-12,Seattle,S009,Clothing,Women,C1745,35.25,2,0.0,Debit Card,0,70.5,70.5
1943,2023-02-05,Miami,S005,Toys,Board Games,C1677,28.71,1,0.0,Debit Card,0,28.71,28.71
1944,2023-12-19,Los Angeles,S008,Clothing,Kids,C1416,29.68,2,0.03,Debit Card,0,59.36,57.5792
1945,2023-03-14,Los Angeles,S001,Clothing,Men,C1729,42.93,2,0.0,Debit Card,0,85.86,85.86
1946,2023-12-19,New York,S020,Electronics,TV,C1747,462.98,2,0.0,Credit Card,0,925.96,925.96
1947,2023-03-11,Miami,S006,Beauty,Skincare,C1030,30.2,2,0.0,Credit Card,0,60.4,60.4
1948,2024-02-29,New York,S004,Toys,Action Figures,C1717,30.39,1,0.0,Credit Card,0,30.39,30.39
